name	address	section	ghidra_type	len	c_declaration	value	defined_in
s_SUB_scratch1__kONE__scratch1__97c2ef2c	0x97c2ef2c	__TEXT,__cstring	TerminatedCString	31	extern unsigned char *s_SUB_scratch1__kONE__scratch1__97c2ef2c asm("s_SUB_scratch1__kONE__scratch1__97c2ef2c");	0x53554220	data.s
s_SGE_scratch5__kZERO__scratch1__97c2ef4c	0x97c2ef4c	__TEXT,__cstring	TerminatedCString	32	extern unsigned char *s_SGE_scratch5__kZERO__scratch1__97c2ef4c asm("s_SGE_scratch5__kZERO__scratch1__97c2ef4c");	0x53474520	data.s
s_RSQ_scratch1__97c2ef6c	0x97c2ef6c	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_RSQ_scratch1__97c2ef6c asm("s_RSQ_scratch1__97c2ef6c");	0x52535120	data.s
s_MUL_scratch2__97c2ef7c	0x97c2ef7c	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_MUL_scratch2__97c2ef7c asm("s_MUL_scratch2__97c2ef7c");	0x4d554c20	data.s
s_ABS_scratch2__scratch2__97c2ef8c	0x97c2ef8c	__TEXT,__cstring	TerminatedCString	25	extern unsigned char *s_ABS_scratch2__scratch2__97c2ef8c asm("s_ABS_scratch2__scratch2__97c2ef8c");	0x41425320	data.s
s_SLT_scratch6__kONE__scratch2__97c2efa8	0x97c2efa8	__TEXT,__cstring	TerminatedCString	31	extern unsigned char *s_SLT_scratch6__kONE__scratch2__97c2efa8 asm("s_SLT_scratch6__kONE__scratch2__97c2efa8");	0x534c5420	data.s
s_RCP_scratch3__97c2efc8	0x97c2efc8	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_RCP_scratch3__97c2efc8 asm("s_RCP_scratch3__97c2efc8");	0x52435020	data.s
s___scratch2__97c2efd8	0x97c2efd8	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s___scratch2__97c2efd8 asm("s___scratch2__97c2efd8");	0x2c207363	data.s
s_SUB_scratch3__scratch3__scratch2_97c2efe4	0x97c2efe4	__TEXT,__cstring	TerminatedCString	35	extern unsigned char *s_SUB_scratch3__scratch3__scratch2_97c2efe4 asm("s_SUB_scratch3__scratch3__scratch2_97c2efe4");	0x53554220	data.s
s_MAD_scratch2__scratch6__scratch3_97c2f008	0x97c2f008	__TEXT,__cstring	TerminatedCString	45	extern unsigned char *s_MAD_scratch2__scratch6__scratch3_97c2f008 asm("s_MAD_scratch2__scratch6__scratch3_97c2f008");	0x4d414420	data.s
s_MUL_scratch1__scratch2__scratch2_97c2f038	0x97c2f038	__TEXT,__cstring	TerminatedCString	35	extern unsigned char *s_MUL_scratch1__scratch2__scratch2_97c2f038 asm("s_MUL_scratch1__scratch2__scratch2_97c2f038");	0x4d554c20	data.s
s_MUL_scratch3__scratch1__scratch2_97c2f05c	0x97c2f05c	__TEXT,__cstring	TerminatedCString	35	extern unsigned char *s_MUL_scratch3__scratch1__scratch2_97c2f05c asm("s_MUL_scratch3__scratch1__scratch2_97c2f05c");	0x4d554c20	data.s
s_MUL_scratch4__scratch1__scratch1_97c2f080	0x97c2f080	__TEXT,__cstring	TerminatedCString	35	extern unsigned char *s_MUL_scratch4__scratch1__scratch1_97c2f080 asm("s_MUL_scratch4__scratch1__scratch1_97c2f080");	0x4d554c20	data.s
s_MUL_scratch2__kATAN_K1__scratch2_97c2f0a4	0x97c2f0a4	__TEXT,__cstring	TerminatedCString	35	extern unsigned char *s_MUL_scratch2__kATAN_K1__scratch2_97c2f0a4 asm("s_MUL_scratch2__kATAN_K1__scratch2_97c2f0a4");	0x4d554c20	data.s
s_MAD_scratch2__kATAN_K3__scratch3_97c2f0c8	0x97c2f0c8	__TEXT,__cstring	TerminatedCString	45	extern unsigned char *s_MAD_scratch2__kATAN_K3__scratch3_97c2f0c8 asm("s_MAD_scratch2__kATAN_K3__scratch3_97c2f0c8");	0x4d414420	data.s
s_MAD_scratch1__kATAN_K2__scratch1_97c2f0f8	0x97c2f0f8	__TEXT,__cstring	TerminatedCString	41	extern unsigned char *s_MAD_scratch1__kATAN_K2__scratch1_97c2f0f8 asm("s_MAD_scratch1__kATAN_K2__scratch1_97c2f0f8");	0x4d414420	data.s
s_MAD_scratch1__kATAN_K4__scratch4_97c2f124	0x97c2f124	__TEXT,__cstring	TerminatedCString	45	extern unsigned char *s_MAD_scratch1__kATAN_K4__scratch4_97c2f124 asm("s_MAD_scratch1__kATAN_K4__scratch4_97c2f124");	0x4d414420	data.s
s_MUL_scratch2__scratch2__scratch1_97c2f154	0x97c2f154	__TEXT,__cstring	TerminatedCString	35	extern unsigned char *s_MUL_scratch2__scratch2__scratch1_97c2f154 asm("s_MUL_scratch2__scratch2__scratch1_97c2f154");	0x4d554c20	data.s
s_MAD_scratch1__kTWO___scratch2__k_97c2f178	0x97c2f178	__TEXT,__cstring	TerminatedCString	41	extern unsigned char *s_MAD_scratch1__kTWO___scratch2__k_97c2f178 asm("s_MAD_scratch1__kTWO___scratch2__k_97c2f178");	0x4d414420	data.s
s_MAD_scratch2__scratch6__scratch1_97c2f1a4	0x97c2f1a4	__TEXT,__cstring	TerminatedCString	45	extern unsigned char *s_MAD_scratch2__scratch6__scratch1_97c2f1a4 asm("s_MAD_scratch2__scratch6__scratch1_97c2f1a4");	0x4d414420	data.s
s_SUB_scratch1__kHALFPI__scratch2__97c2f1d4	0x97c2f1d4	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_SUB_scratch1__kHALFPI__scratch2__97c2f1d4 asm("s_SUB_scratch1__kHALFPI__scratch2__97c2f1d4");	0x53554220	data.s
s_MAD_scratch2__scratch5__scratch1_97c2f1f8	0x97c2f1f8	__TEXT,__cstring	TerminatedCString	45	extern unsigned char *s_MAD_scratch2__scratch5__scratch1_97c2f1f8 asm("s_MAD_scratch2__scratch5__scratch1_97c2f1f8");	0x4d414420	data.s
s_MAD_scratch__scratch___kTWO__kON_97c2f228	0x97c2f228	__TEXT,__cstring	TerminatedCString	36	extern unsigned char *s_MAD_scratch__scratch___kTWO__kON_97c2f228 asm("s_MAD_scratch__scratch___kTWO__kON_97c2f228");	0x4d414420	data.s
s___scratch2__scratch__97c2f24c	0x97c2f24c	__TEXT,__cstring	TerminatedCString	22	extern unsigned char *s___scratch2__scratch__97c2f24c asm("s___scratch2__scratch__97c2f24c");	0x2c207363	data.s
s_SGE_scratch__97c2f264	0x97c2f264	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_SGE_scratch__97c2f264 asm("s_SGE_scratch__97c2f264");	0x53474520	data.s
s_MUL_scratch4__scratch__scratch1__97c2f274	0x97c2f274	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_MUL_scratch4__scratch__scratch1__97c2f274 asm("s_MUL_scratch4__scratch__scratch1__97c2f274");	0x4d554c20	data.s
s_SGE_scratch5___scratch__kZERO__97c2f298	0x97c2f298	__TEXT,__cstring	TerminatedCString	32	extern unsigned char *s_SGE_scratch5___scratch__kZERO__97c2f298 asm("s_SGE_scratch5___scratch__kZERO__97c2f298");	0x53474520	data.s
s_MAD_scratch6__scratch___kPI__kHA_97c2f2b8	0x97c2f2b8	__TEXT,__cstring	TerminatedCString	39	extern unsigned char *s_MAD_scratch6__scratch___kPI__kHA_97c2f2b8 asm("s_MAD_scratch6__scratch___kPI__kHA_97c2f2b8");	0x4d414420	data.s
s_MAD_scratch1__scratch5__kOFFSET__97c2f2e0	0x97c2f2e0	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_MAD_scratch1__scratch5__kOFFSET__97c2f2e0 asm("s_MAD_scratch1__scratch5__kOFFSET__97c2f2e0");	0x4d414420	data.s
s_SLT_scratch7__scratch__kZERO__97c2f304	0x97c2f304	__TEXT,__cstring	TerminatedCString	31	extern unsigned char *s_SLT_scratch7__scratch__kZERO__97c2f304 asm("s_SLT_scratch7__scratch__kZERO__97c2f304");	0x534c5420	data.s
s_SLT_scratch8__kONE__scratch__97c2f324	0x97c2f324	__TEXT,__cstring	TerminatedCString	30	extern unsigned char *s_SLT_scratch8__kONE__scratch__97c2f324 asm("s_SLT_scratch8__kONE__scratch__97c2f324");	0x534c5420	data.s
s_SGE_scratch1___scratch__kZERO__97c2f344	0x97c2f344	__TEXT,__cstring	TerminatedCString	32	extern unsigned char *s_SGE_scratch1___scratch__kZERO__97c2f344 asm("s_SGE_scratch1___scratch__kZERO__97c2f344");	0x53474520	data.s
s_MAD_scratch__scratch1__kOFFSET__s_97c2f364	0x97c2f364	__TEXT,__cstring	TerminatedCString	42	extern unsigned char *s_MAD_scratch__scratch1__kOFFSET__s_97c2f364 asm("s_MAD_scratch__scratch1__kOFFSET__s_97c2f364");	0x4d414420	data.s
s_SUB_scratch1__scratch1__scratch__97c2f390	0x97c2f390	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_SUB_scratch1__scratch1__scratch__97c2f390 asm("s_SUB_scratch1__scratch1__scratch__97c2f390");	0x53554220	data.s
s_MAD_scratch__scratch8__scratch1__97c2f3b4	0x97c2f3b4	__TEXT,__cstring	TerminatedCString	43	extern unsigned char *s_MAD_scratch__scratch8__scratch1__97c2f3b4 asm("s_MAD_scratch__scratch8__scratch1__97c2f3b4");	0x4d414420	data.s
s_MUL_scratch__kATAN_K1__scratch__97c2f3e0	0x97c2f3e0	__TEXT,__cstring	TerminatedCString	33	extern unsigned char *s_MUL_scratch__kATAN_K1__scratch__97c2f3e0 asm("s_MUL_scratch__kATAN_K1__scratch__97c2f3e0");	0x4d554c20	data.s
s_MAD_scratch2__kATAN_K3__scratch2_97c2f404	0x97c2f404	__TEXT,__cstring	TerminatedCString	44	extern unsigned char *s_MAD_scratch2__kATAN_K3__scratch2_97c2f404 asm("s_MAD_scratch2__kATAN_K3__scratch2_97c2f404");	0x4d414420	data.s
s_MAD_scratch__kATAN_K2__scratch1__97c2f430	0x97c2f430	__TEXT,__cstring	TerminatedCString	40	extern unsigned char *s_MAD_scratch__kATAN_K2__scratch1__97c2f430 asm("s_MAD_scratch__kATAN_K2__scratch1__97c2f430");	0x4d414420	data.s
s_MAD_scratch__kATAN_K4__scratch3__97c2f458	0x97c2f458	__TEXT,__cstring	TerminatedCString	43	extern unsigned char *s_MAD_scratch__kATAN_K4__scratch3__97c2f458 asm("s_MAD_scratch__kATAN_K4__scratch3__97c2f458");	0x4d414420	data.s
s_MUL_scratch1__scratch2__scratch__97c2f484	0x97c2f484	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_MUL_scratch1__scratch2__scratch__97c2f484 asm("s_MUL_scratch1__scratch2__scratch__97c2f484");	0x4d554c20	data.s
s_MAD_scratch__kTWO___scratch1__kH_97c2f4a8	0x97c2f4a8	__TEXT,__cstring	TerminatedCString	40	extern unsigned char *s_MAD_scratch__kTWO___scratch1__kH_97c2f4a8 asm("s_MAD_scratch__kTWO___scratch1__kH_97c2f4a8");	0x4d414420	data.s
s_MAD_scratch__scratch8__scratch__s_97c2f4d0	0x97c2f4d0	__TEXT,__cstring	TerminatedCString	43	extern unsigned char *s_MAD_scratch__scratch8__scratch__s_97c2f4d0 asm("s_MAD_scratch__scratch8__scratch__s_97c2f4d0");	0x4d414420	data.s
s_MAD_scratch2__scratch7___kTWO__k_97c2f4fc	0x97c2f4fc	__TEXT,__cstring	TerminatedCString	38	extern unsigned char *s_MAD_scratch2__scratch7___kTWO__k_97c2f4fc asm("s_MAD_scratch2__scratch7___kTWO__k_97c2f4fc");	0x4d414420	data.s
s_MUL_scratch__scratch__scratch2__97c2f524	0x97c2f524	__TEXT,__cstring	TerminatedCString	33	extern unsigned char *s_MUL_scratch__scratch__scratch2__97c2f524 asm("s_MUL_scratch__scratch__scratch2__97c2f524");	0x4d554c20	data.s
s_ADD_scratch__scratch__scratch4__97c2f548	0x97c2f548	__TEXT,__cstring	TerminatedCString	33	extern unsigned char *s_ADD_scratch__scratch__scratch4__97c2f548 asm("s_ADD_scratch__scratch__scratch4__97c2f548");	0x41444420	data.s
s_SUB_scratch1__scratch6__scratch__97c2f56c	0x97c2f56c	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_SUB_scratch1__scratch6__scratch__97c2f56c asm("s_SUB_scratch1__scratch6__scratch__97c2f56c");	0x53554220	data.s
s___scratch5__scratch1__scratch__97c2f590	0x97c2f590	__TEXT,__cstring	TerminatedCString	32	extern unsigned char *s___scratch5__scratch1__scratch__97c2f590 asm("s___scratch5__scratch1__scratch__97c2f590");	0x2c207363	data.s
s_ABS_scratch2__97c2f5b0	0x97c2f5b0	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_ABS_scratch2__97c2f5b0 asm("s_ABS_scratch2__97c2f5b0");	0x41425320	data.s
s_ADD_scratch2__scratch2__kOFFSET__97c2f5c0	0x97c2f5c0	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_ADD_scratch2__scratch2__kOFFSET__97c2f5c0 asm("s_ADD_scratch2__scratch2__kOFFSET__97c2f5c0");	0x41444420	data.s
s_MUL_scratch__scratch2__scratch__97c2f5e4	0x97c2f5e4	__TEXT,__cstring	TerminatedCString	33	extern unsigned char *s_MUL_scratch__scratch2__scratch__97c2f5e4 asm("s_MUL_scratch__scratch2__scratch__97c2f5e4");	0x4d554c20	data.s
s___kHALFPI__scratch__97c2f608	0x97c2f608	__TEXT,__cstring	TerminatedCString	21	extern unsigned char *s___kHALFPI__scratch__97c2f608 asm("s___kHALFPI__scratch__97c2f608");	0x2c206b48	data.s
s_SUB_scratch__kSEL__97c2f620	0x97c2f620	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s_SUB_scratch__kSEL__97c2f620 asm("s_SUB_scratch__kSEL__97c2f620");	0x53554220	data.s
s_SGE_scratch___scratch__kZERO__97c2f634	0x97c2f634	__TEXT,__cstring	TerminatedCString	31	extern unsigned char *s_SGE_scratch___scratch__kZERO__97c2f634 asm("s_SGE_scratch___scratch__kZERO__97c2f634");	0x53474520	data.s
s_SUB_scratch__kSEL_97c2f654	0x97c2f654	__TEXT,__cstring	TerminatedCString	18	extern unsigned char *s_SUB_scratch__kSEL_97c2f654 asm("s_SUB_scratch__kSEL_97c2f654");	0x53554220	data.s
s_SUB_scratch1__kONE__scratch__97c2f668	0x97c2f668	__TEXT,__cstring	TerminatedCString	30	extern unsigned char *s_SUB_scratch1__kONE__scratch__97c2f668 asm("s_SUB_scratch1__kONE__scratch__97c2f668");	0x53554220	data.s
s___scratch1__97c2f688	0x97c2f688	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s___scratch1__97c2f688 asm("s___scratch1__97c2f688");	0x2c207363	data.s
s_ABS_SAT_scratch__scratch__97c2f698	0x97c2f698	__TEXT,__cstring	TerminatedCString	27	extern unsigned char *s_ABS_SAT_scratch__scratch__97c2f698 asm("s_ABS_SAT_scratch__scratch__97c2f698");	0x4142535f	data.s
s_MUL_scratch__scratch_x__scratch__97c2f6b4	0x97c2f6b4	__TEXT,__cstring	TerminatedCString	36	extern unsigned char *s_MUL_scratch__scratch_x__scratch__97c2f6b4 asm("s_MUL_scratch__scratch_x__scratch__97c2f6b4");	0x4d554c20	data.s
s_DP3_scratch__97c2f6d8	0x97c2f6d8	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_DP3_scratch__97c2f6d8 asm("s_DP3_scratch__97c2f6d8");	0x44503320	data.s
s_DP4_scratch__97c2f6e8	0x97c2f6e8	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_DP4_scratch__97c2f6e8 asm("s_DP4_scratch__97c2f6e8");	0x44503420	data.s
s_MAD_scratch1__scratch___scratch__97c2f6f8	0x97c2f6f8	__TEXT,__cstring	TerminatedCString	40	extern unsigned char *s_MAD_scratch1__scratch___scratch__97c2f6f8 asm("s_MAD_scratch1__scratch___scratch__97c2f6f8");	0x4d414420	data.s
s_MAD_scratch1__scratch2___scratch_97c2f720	0x97c2f720	__TEXT,__cstring	TerminatedCString	42	extern unsigned char *s_MAD_scratch1__scratch2___scratch_97c2f720 asm("s_MAD_scratch1__scratch2___scratch_97c2f720");	0x4d414420	data.s
s_RSQ_scratch2__scratch1_x__97c2f74c	0x97c2f74c	__TEXT,__cstring	TerminatedCString	27	extern unsigned char *s_RSQ_scratch2__scratch1_x__97c2f74c asm("s_RSQ_scratch2__scratch1_x__97c2f74c");	0x52535120	data.s
s_RCP_scratch2__scratch2_x__97c2f768	0x97c2f768	__TEXT,__cstring	TerminatedCString	27	extern unsigned char *s_RCP_scratch2__scratch2_x__97c2f768 asm("s_RCP_scratch2__scratch2_x__97c2f768");	0x52435020	data.s
s_MAD_scratch2__scratch_x__97c2f784	0x97c2f784	__TEXT,__cstring	TerminatedCString	26	extern unsigned char *s_MAD_scratch2__scratch_x__97c2f784 asm("s_MAD_scratch2__scratch_x__97c2f784");	0x4d414420	data.s
s___scratch2_x__97c2f7a0	0x97c2f7a0	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s___scratch2_x__97c2f7a0 asm("s___scratch2_x__97c2f7a0");	0x2c207363	data.s
s____scratch2__97c2f7b0	0x97c2f7b0	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s____scratch2__97c2f7b0 asm("s____scratch2__97c2f7b0");	0x2c202d73	data.s
s_SGE_scratch1__scratch1_x__kZERO__97c2f7c0	0x97c2f7c0	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_SGE_scratch1__scratch1_x__kZERO__97c2f7c0 asm("s_SGE_scratch1__scratch1_x__kZERO__97c2f7c0");	0x53474520	data.s
s_ARL_97c2f7e4	0x97c2f7e4	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_ARL_97c2f7e4 asm("s_ARL_97c2f7e4");	0x41524c20	data.s
s_DDX_97c2f7ec	0x97c2f7ec	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_DDX_97c2f7ec asm("s_DDX_97c2f7ec");	0x44445820	data.s
s_DDY_97c2f7f4	0x97c2f7f4	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_DDY_97c2f7f4 asm("s_DDY_97c2f7f4");	0x44445920	data.s
s_DDX_scratch__97c2f7fc	0x97c2f7fc	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_DDX_scratch__97c2f7fc asm("s_DDX_scratch__97c2f7fc");	0x44445820	data.s
s_DDY_scratch1__97c2f80c	0x97c2f80c	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_DDY_scratch1__97c2f80c asm("s_DDY_scratch1__97c2f80c");	0x44445920	data.s
s_CMP_97c2f81c	0x97c2f81c	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_CMP_97c2f81c asm("s_CMP_97c2f81c");	0x434d5020	data.s
s_REP_97c2f824	0x97c2f824	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_REP_97c2f824 asm("s_REP_97c2f824");	0x52455020	data.s
s_ENDREP__97c2f82c	0x97c2f82c	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_ENDREP__97c2f82c asm("s_ENDREP__97c2f82c");	0x454e4452	data.s
s___ARBvp1_0_97c2f838	0x97c2f838	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s___ARBvp1_0_97c2f838 asm("s___ARBvp1_0_97c2f838");	0x21214152	data.s
s___ARBfp1_0_97c2f848	0x97c2f848	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s___ARBfp1_0_97c2f848 asm("s___ARBfp1_0_97c2f848");	0x21214152	data.s
s_Unknown_Target__error__97c2f858	0x97c2f858	__TEXT,__cstring	TerminatedCString	25	extern unsigned char *s_Unknown_Target__error__97c2f858 asm("s_Unknown_Target__error__97c2f858");	0x556e6b6e	data.s
DOUBLE_97c30a48	0x97c30a48	__TEXT,__literal8	double	8	extern double DOUBLE_97c30a48 asm("DOUBLE_97c30a48");	0x00000000	data.s
DOUBLE_97c30a50	0x97c30a50	__TEXT,__literal8	double	8	extern double DOUBLE_97c30a50 asm("DOUBLE_97c30a50");	0x40240000	data.s
DOUBLE_97c30a58	0x97c30a58	__TEXT,__literal8	double	8	extern double DOUBLE_97c30a58 asm("DOUBLE_97c30a58");	0x43300000	data.s
DOUBLE_97c30a60	0x97c30a60	__TEXT,__literal8	double	8	extern double DOUBLE_97c30a60 asm("DOUBLE_97c30a60");	0x3ff00000	data.s
DOUBLE_97c30a68	0x97c30a68	__TEXT,__literal8	double	8	extern double DOUBLE_97c30a68 asm("DOUBLE_97c30a68");	0x43300000	data.s
DOUBLE_97c30a70	0x97c30a70	__TEXT,__literal8	double	8	extern double DOUBLE_97c30a70 asm("DOUBLE_97c30a70");	0x3e7ad7f2	data.s
DOUBLE_97c30a78	0x97c30a78	__TEXT,__literal8	double	8	extern double DOUBLE_97c30a78 asm("DOUBLE_97c30a78");	0x41e00000	data.s
DOUBLE_97c30a80	0x97c30a80	__TEXT,__literal8	double	8	extern double DOUBLE_97c30a80 asm("DOUBLE_97c30a80");	0x40080000	data.s
DOUBLE_97c30a88	0x97c30a88	__TEXT,__literal8	double	8	extern double DOUBLE_97c30a88 asm("DOUBLE_97c30a88");	0x3fe00000	data.s
DOUBLE_97c30a90	0x97c30a90	__TEXT,__literal8	double	8	extern double DOUBLE_97c30a90 asm("DOUBLE_97c30a90");	0x3f700000	data.s
DOUBLE_97c30a98	0x97c30a98	__TEXT,__literal8	double	8	extern double DOUBLE_97c30a98 asm("DOUBLE_97c30a98");	0x406fe000	data.s
DOUBLE_97c30aa0	0x97c30aa0	__TEXT,__literal8	double	8	extern double DOUBLE_97c30aa0 asm("DOUBLE_97c30aa0");	0x4005bf0a	data.s
DOUBLE_97c30aa8	0x97c30aa8	__TEXT,__literal8	double	8	extern double DOUBLE_97c30aa8 asm("DOUBLE_97c30aa8");	0x3949f623	data.s
DOUBLE_97c30ab0	0x97c30ab0	__TEXT,__literal8	double	8	extern double DOUBLE_97c30ab0 asm("DOUBLE_97c30ab0");	0x4693b8b5	data.s
DOUBLE_97c30ab8	0x97c30ab8	__TEXT,__literal8	double	8	extern double DOUBLE_97c30ab8 asm("DOUBLE_97c30ab8");	0x3fb99999	data.s
DOUBLE_97c30ac0	0x97c30ac0	__TEXT,__literal8	double	8	extern double DOUBLE_97c30ac0 asm("DOUBLE_97c30ac0");	0x3eb0c6f7	data.s
DOUBLE_97c30ac8	0x97c30ac8	__TEXT,__literal8	double	8	extern double DOUBLE_97c30ac8 asm("DOUBLE_97c30ac8");	0x3f847ae1	data.s
DOUBLE_97c30ad0	0x97c30ad0	__TEXT,__literal8	double	8	extern double DOUBLE_97c30ad0 asm("DOUBLE_97c30ad0");	0x3fd34413	data.s
DOUBLE_97c30ad8	0x97c30ad8	__TEXT,__literal8	double	8	extern double DOUBLE_97c30ad8 asm("DOUBLE_97c30ad8");	0x40590000	data.s
_sizeBuiltInFunctions	0x97c35058	__TEXT,__const	-	-		0x0000001d	data.s
_sizeBuiltInFunctionsVertex	0x97c354ac	__TEXT,__const	-	-		0x00000012	data.s
_sizeBuiltInFunctionsFragment	0x97c354b4	__TEXT,__const	-	-		0x00000014	data.s
_sizeStandardVertexVaryings	0x97c354e8	__TEXT,__const	-	-		0x0000001c	data.s
_sizeStandardFragmentVaryings	0x97c35504	__TEXT,__const	-	-		0x00000017	data.s
_sizeStandardVertexAttributes	0x97c35518	__TEXT,__const	-	-		0x00000019	data.s
_sizeStandardUniformConstants	0x97c35550	__TEXT,__const	-	-		0x0000001c	data.s
_sizeStandardUniforms	0x97c35584	__TEXT,__const	-	-		0x00000021	data.s
guardBlockBeginVal	0x97c356f8	__TEXT,__const	undefined1	1		0xfbfecd00	data.s
guardBlockEndVal	0x97c356f9	__TEXT,__const	undefined1	1		0xfecd0000	data.s
DAT_97c356fc	0x97c356fc	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c356fc asm("DAT_97c356fc");	0x00000000	data.s
DAT_97c35718	0x97c35718	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c35718 asm("DAT_97c35718");	0x00000000	data.s
DAT_97c35734	0x97c35734	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c35734 asm("DAT_97c35734");	0x00000000	data.s
DAT_97c35738	0x97c35738	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c35738 asm("DAT_97c35738");	0x00000004	data.s
DAT_97c3573c	0x97c3573c	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3573c asm("DAT_97c3573c");	0x00000001	data.s
DAT_97c35740	0x97c35740	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c35740 asm("DAT_97c35740");	0x00000000	data.s
DAT_97c35744	0x97c35744	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c35744 asm("DAT_97c35744");	0x00000000	data.s
DAT_97c35748	0x97c35748	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c35748 asm("DAT_97c35748");	0x00000000	data.s
DAT_97c3574c	0x97c3574c	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3574c asm("DAT_97c3574c");	0x00000000	data.s
DAT_97c35750	0x97c35750	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c35750 asm("DAT_97c35750");	0x00000000	data.s
_yytranslate	0x97c3576c	__TEXT,__const	-	-		0x00020202	data.s
_yyr2	0x97c35a7a	__TEXT,__const	-	-		0x00000001	data.s
_yydefact	0x97c35c2a	__TEXT,__const	-	-		0x00000081	data.s
DAT_97c35e08	0x97c35e08	__TEXT,__const	-	-	extern unsigned char DAT_97c35e08 asm("DAT_97c35e08");	0x00000000	data.s
_yypact	0x97c35f5a	__TEXT,__const	undefined2	2		0x04998000	data.s
DAT_97c36138	0x97c36138	__TEXT,__const	-	-	extern unsigned char DAT_97c36138 asm("DAT_97c36138");	0x03d103d1	data.s
_yytable	0x97c3628a	__TEXT,__const	-	-		0x00b800c5	data.s
_yycheck	0x97c36c6a	__TEXT,__const	-	-		0x004c005c	data.s
_yy_accept	0x97c3764c	__TEXT,__const	-	-		0x00000000	data.s
DAT_97c37983	0x97c37983	__TEXT,__const	-	-	extern unsigned char DAT_97c37983[] asm("DAT_97c37983");	0x00000000	data.s
DAT_97c37d83	0x97c37d83	__TEXT,__const	-	-	extern unsigned char DAT_97c37d83[] asm("DAT_97c37d83");	0x00000000	data.s
_yy_base	0x97c37e8c	__TEXT,__const	-	-		0x00000000	data.s
_yy_def	0x97c381cc	__TEXT,__const	-	-		0x00000199	data.s
_yy_nxt	0x97c3850c	__TEXT,__const	-	-		0x00000006	data.s
_yy_chk	0x97c38a52	__TEXT,__const	-	-		0x00000001	data.s
DAT_97c38f98	0x97c38f98	__TEXT,__const	undefined8	8	extern unsigned long long DAT_97c38f98 asm("DAT_97c38f98");	0xffffffff	data.s
DAT_97c38fa0	0x97c38fa0	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c38fa0 asm("DAT_97c38fa0");	0xffffffff	data.s
DAT_97c38fa4	0x97c38fa4	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c38fa4 asm("DAT_97c38fa4");	0xffffffff	data.s
DAT_97c38fa8	0x97c38fa8	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c38fa8 asm("DAT_97c38fa8");	0xffffffff	data.s
DAT_97c38fac	0x97c38fac	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c38fac asm("DAT_97c38fac");	0xffffffff	data.s
DAT_97c38fb0	0x97c38fb0	__TEXT,__const	undefined8	8	extern unsigned long long DAT_97c38fb0 asm("DAT_97c38fb0");	0xffffffff	data.s
DAT_97c38fb8	0x97c38fb8	__TEXT,__const	undefined8	8	extern unsigned long long DAT_97c38fb8 asm("DAT_97c38fb8");	0x00000001	data.s
_operatorToken	0x97c38fc0	__TEXT,__const	-	-		0x0000006e	data.s
