000092fc	16	IOATIR500Surface::set_scaling	set_scaling
0000930c	16	FUN_0000930c	FUN_0000930c
00009320	428	IOATIR500GLContext::new_texture	new_texture,__ZN18IOATIR500GLContext11new_textureEP19sIOGLNewTextureDataP25sIOGLNewTextureReturnDatamPm
00009504	16	FUN_00009504	FUN_00009504
00009514	16	IOATIR500Shared::new_global_texture	new_global_texture
00009524	16	IOATIR500Shared::new_surface_texture	new_surface_texture
00009534	16	IOATIR500Shared::new_agpref_texture	new_agpref_texture
00009544	16	IOATIR500Shared::new_texture	new_texture
00009554	16	FUN_00009554	FUN_00009554
00009570	152	IOATIR500GLContext::delete_texture	delete_texture,__ZN18IOATIR500GLContext14delete_textureEm
0000960c	16	FUN_0000960c	FUN_0000960c
0000961c	16	IOATIR500Shared::delete_texture	delete_texture
0000962c	16	FUN_0000962c	FUN_0000962c
00009640	208	IOATIR500GLContext::become_global_shared	become_global_shared,__ZN18IOATIR500GLContext20become_global_sharedEm
00009718	16	FUN_00009718	FUN_00009718
00009728	16	FUN_00009728	FUN_00009728
00009740	224	IOATIR500GLContext::page_off_texture	page_off_texture,__ZN18IOATIR500GLContext16page_off_textureEmmjj
