name	address	section	ghidra_type	len	c_declaration	value	defined_in
DAT_001faf24	0x1faf24	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf24 asm("DAT_001faf24");		data.s
DAT_001faf28	0x1faf28	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf28 asm("DAT_001faf28");		data.s
DAT_001faf30	0x1faf30	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf30 asm("DAT_001faf30");		data.s
DAT_001faf34	0x1faf34	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf34 asm("DAT_001faf34");		data.s
DAT_001faf38	0x1faf38	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf38 asm("DAT_001faf38");		data.s
DAT_001faf3c	0x1faf3c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf3c asm("DAT_001faf3c");		data.s
DAT_001faf44	0x1faf44	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf44 asm("DAT_001faf44");		data.s
DAT_001faf48	0x1faf48	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf48 asm("DAT_001faf48");		data.s
DAT_001faf4c	0x1faf4c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf4c asm("DAT_001faf4c");		data.s
DAT_001faf50	0x1faf50	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf50 asm("DAT_001faf50");		data.s
DAT_001faf58	0x1faf58	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf58 asm("DAT_001faf58");		data.s
DAT_001faf5c	0x1faf5c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf5c asm("DAT_001faf5c");		data.s
DAT_001faf60	0x1faf60	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf60 asm("DAT_001faf60");		data.s
DAT_001faf64	0x1faf64	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf64 asm("DAT_001faf64");		data.s
DAT_001faf6c	0x1faf6c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf6c asm("DAT_001faf6c");		data.s
DAT_001faf70	0x1faf70	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf70 asm("DAT_001faf70");		data.s
DAT_001faf74	0x1faf74	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf74 asm("DAT_001faf74");		data.s
DAT_001faf78	0x1faf78	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf78 asm("DAT_001faf78");		data.s
DAT_001faf80	0x1faf80	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf80 asm("DAT_001faf80");		data.s
DAT_001faf84	0x1faf84	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf84 asm("DAT_001faf84");		data.s
DAT_001faf88	0x1faf88	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf88 asm("DAT_001faf88");		data.s
DAT_001faf8c	0x1faf8c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf8c asm("DAT_001faf8c");		data.s
DAT_001faf94	0x1faf94	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf94 asm("DAT_001faf94");		data.s
DAT_001faf98	0x1faf98	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf98 asm("DAT_001faf98");		data.s
DAT_001faf9c	0x1faf9c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001faf9c asm("DAT_001faf9c");		data.s
DAT_001fafa0	0x1fafa0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fafa0 asm("DAT_001fafa0");		data.s
DAT_001fafa8	0x1fafa8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fafa8 asm("DAT_001fafa8");		data.s
DAT_001fafac	0x1fafac	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fafac asm("DAT_001fafac");		data.s
DAT_001fafb0	0x1fafb0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fafb0 asm("DAT_001fafb0");		data.s
DAT_001fafb4	0x1fafb4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fafb4 asm("DAT_001fafb4");		data.s
